,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2021-11-13 02:32:39+00:00,rikpedreira,@DNtemer Vai ver a gente aqui esperando Lula Neoliberal paloccista e recebe Guido Mantega e Alexandre Tombini com pitadas de Maria Conceição Tavares,Link do Yahoo 🌐🇺🇳🇦🇽🍉,"Lutando por um mundo com menos amor e mais agrotóxico - DBA aspirante a desempregado em breve, USP - ICMC - Neolib 🌐",False,393,1687,13952,16248,1,1059,,False,[],[],1,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='DNtemer', id=1056565385426882560, displayname='𝒅𝒂𝒗𝒊', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
1,2021-10-15 18:08:19+00:00,RealUrso,"Para quem não se lembra, o Banco Central de Alexandre Tombini (2011-16) foi gentil e leniente com a inflação, mas terrível com seus críticos. 

@BancoCentralBR processou @AlexSchwartsman por críticas técnicas (e sofreu derrota humilhante na justiça)...  

https://t.co/NM8q3q7iXy",Teddy,Um urso de pelúcia de verdade.,False,1593,664,49838,46329,14,4046,Brazil,False,['https://oglobo.globo.com/economia/diretoria-do-bc-aprovou-queixa-crime-contra-schwartsman-13899254'],['https://t.co/NM8q3q7iXy'],2,15,167,3,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,"[User(username='BancoCentralBR', id=222157159, displayname='Banco Central BR', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AlexSchwartsman', id=370970579, displayname='AlexandreSchwartsman', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
2,2021-10-05 19:41:02+00:00,arthurpps,"Armínio Fraga envolvido em escândalo de corrupção na Gávea 

Alexandre Tombini envolvido em vazamento de insider da COPOM

Roberto Campos com fundo off-shore

Esse é o verdadeiro significado da autonomia do Banco Central.",Arthur Silva 🇧🇷,"Colunista do @PortalDisparada. Militante do  
@pdtsaopaulo. Mestrando @epm_ufabc. Ignacio Rangel, Iseb, terceiro-mundismo e marxismo.",False,3167,4867,15399,59004,17,877,"São Paulo, Brazil",False,[],[],2,24,96,1,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3,2021-10-05 11:16:50+00:00,LucianeKlinke,"@CristianoRomero @camarq @zehdeabreu @valoreconomico E uma outra pergunta que me surgiu, fosse Henrique Meirelles ou Alexandre Tombini, o tratamento seria o mesmo ?!",Lu K 🚩🏠🕉⭐,"Mulher...mais de 50 ...com todas as rugas e neuras que isso representa. Antes de tudo feliz ! 
Psicóloga,  TCNFC, Psicologia Positiva",False,2024,2186,20279,378844,4,893,São Paulo,False,[],[],0,0,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='CristianoRomero', id=59796814, displayname='Cristiano Romero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='camarq', id=158465349, displayname='Carlos Marques', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='zehdeabreu', id=206222507, displayname='José de Abreu', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='valoreconomico', id=32529120, displayname='Valor Econômico', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
4,2021-08-25 21:17:15+00:00,brunossa2,"@ptbrasil @psol50 Lembramos bem como Dilma destruiu ainda mais a economia comandando Alexandre Tombini e não deixando ele subir os juros quando precisava. 
Banco Central são técnicos, que devem ficar longe de governos e política. Só olhar o desastre que está acontecendo na Turquia hoje.",Bruno ❤️💙🤍,SEM POLÍTICO DE ESTIMAÇÃO! #BBMP,False,80,964,9206,71278,1,218,"Sao Paulo, Brazil",False,[],[],5,0,3,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,"[User(username='ptbrasil', id=39522911, displayname='PT Brasil', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='psol50', id=1202130601, displayname='PSOL 50', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
5,2021-06-13 13:13:31+00:00,Seneguini,"@SobrinhoAires @ahmasva @BrunoCarazza O pior presidente da história do BC, Alexandre Tombini, era um funcionário de carreira do órgão. Indicado pela Dilma, deve ter ouvido lunáticos com esse tipo de pensamento.",Seneguini,"`When the seagulls follow the trawler, it is because they think sardines will be thrown into the sea'",False,1592,1992,83791,345811,11,3829,"Sao Paulo, Brasil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,"[User(username='SobrinhoAires', id=699576774456426496, displayname='Julio aires', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BrunoCarazza', id=619223706, displayname='Bruno Carazza', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
6,2021-05-12 23:21:35+00:00,zeborgesneto,"@cajucajr Alexandre Tombini, Ilan Goldfajn, Nelson Barbosa... e por aí vai.",José Borges Neto,"Progressista, fã de Engenheiros do Hawaii e pai da Athena.",False,282,310,3772,2915,2,155,"Mossoró, Brasil",False,[],[],0,0,1,0,pt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
7,2021-05-05 22:46:41+00:00,centrismos,"apertou o ex-Presidente do BC, Alexandre Tombini, até que os juros desabassem para 7,5% a.a. Mesmo sem o devido cuidado, Tombini cedeu às pressões e a queda da SELIC à época se mostrou um erro. Os juros caíram novamente nos últimos 6 anos (desta vez por critérios técnicos),",Centrismos,"Iniciativa que rejeita extremismos, reunimos democratas por uma política plural! — 🇺🇳🇧🇷🏳️‍🌈🏳️‍⚧️🕊️🌎🌐 — (DM aberta! Ative o 🔔)",False,6476,346,2844,11018,27,352,Brazil,False,[],[],1,0,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
8,2021-04-04 22:59:04+00:00,Vipsilva,"Presidentes do Banco Central:

FHC = Armínio Fraga (Fundo Soros)
LULA = Meireles (Bank Boston)
DILMA = Alexandre Tombini (FMI e Banco Mundial)
TEMER = Goldfajn (Itaú)
BOLSONARO = Campos Neto (Santander)

TODOS eles praticaram e praticam o neoliberalismo como política econômica...",Vinicius Silva,"Graduado, Pós Graduado e com MBA na Área de Tecnologia. Empresário. Democrata. Progressista. Escritor por paixão.",False,1147,1187,8694,64888,2,2526,Rio de Janeiro,False,[],[],1,0,3,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
9,2021-04-04 18:55:31+00:00,paulocarta2003,"Presidentes do Banco Central:

FHC = Armínio Fraga (Fundos Soros)
LULA = Meireles (Banco Boston)
DILMA = Alexandre Tombini (FMI e Banco Mundial)
TEMER = Goldfajn (Itaú)
BOLSONARO = Campos Neto (Santander)

TODOS eles praticaram/praticam o neoliberalismo como política econômica...",Paulo de Carta,"Na luta por um Projeto Nacional de Desenvolvimento!

#PND
#Ciro2022",False,1067,1868,12058,27272,3,511,"Florianópolis, Brasil",False,[],[],2,32,172,3,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
