,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2017-09-27 12:20:40+00:00,gerson_luis_mor,"Ouvi pela manhã a entrevista do Ilan Goldfajn na CBN e lembrei das entrevistas do Alexandre Tombini.
Só por isso já valeu o Impeachment.",GERSON LUIS MOREIRA,,False,7,248,1257,6200,0,0,,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1,2017-09-04 13:38:14+00:00,frednavarro,"Meirelles faz a sua parte, como fez no BC (governo Lula). Dilma não o suportava e confiou em Alexandre Tombini e Mantega. Deu no que deu. https://t.co/39WtXwjGFw",Fred Navarro,Autor de “Inferno tropical (comédia em três atos)” e “Dicionário do Nordeste - 12 mil palavras e locuções” (Edições Kindle),False,15312,9929,88067,75165,519,5080,"São Paulo, Brasil",False,['https://twitter.com/revistavoto/status/904696827559251968'],['https://t.co/39WtXwjGFw'],0,0,1,0,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,https://twitter.com/revistavoto/status/904696827559251968,
2,2017-08-08 03:02:59+00:00,JoaoDanielAO,"@CdNLeon @nilmoretto #horadeporcafé Qual é o economista que não se equilibra? 

-o Alexandre ""Tombini""",João Daniel A. O.,"Engenheiro Eletricista, Unysolar",False,13,169,29,254,0,0,"Teresina, Brasil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,"[User(username='CdNLeon', id=37312877, displayname='Leon Martins', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='nilmoretto', id=52499387, displayname='Nil Moretto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
3,2017-07-30 21:56:35+00:00,Ary_AntiPT,"JOESLEY JBS FRIBOI
Alexandre Tombini Banco Central
Joaquim Levy ministro da Fazenda
Nelson Barbosa Planejamento
Bendinne Banco do Brasil https://t.co/aiepOhccpM",Ary,De uma pá p um pedreiro e ele construirá uma casa! De um livro para uma criança e estará lhe dando o futuro (A. C. N.),False,32921,27308,1052714,286938,154,59365,Brasil,False,[],[],1,7,7,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[Photo(previewUrl='https://pbs.twimg.com/media/DGA8oaSXkAQO332?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DGA8oaSXkAQO332?format=jpg&name=large', altText=None)]",,,
4,2017-07-19 01:11:43+00:00,marcosaljr,"Meirelles? Que nada. Bom mesmo é Guido Mantega, Alexandre Tombini, Dilma Rousseff e Fernando Collor. Todos... https://t.co/6pUdUnOQC7",Marcos Jr.,"A culpa não é sua, mas o problema é seu. Articulista do @bragransilde.

RT não necessariamente é endosso total.",False,929,4350,117676,31997,4,2956,São Cariacicasburgo,False,['http://fb.me/86GV5JTKZ'],['https://t.co/6pUdUnOQC7'],0,0,0,0,pt,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,
5,2017-06-29 08:17:12+00:00,Massacote_,"Quando eu crescer eu quero ser
ALEXANDRE TOMBINI",Eric sem Cu,"o/ele/-o , ESFP-A, 24 Translações, gosto de cobras sendo fofas, Trying my best e minha cor favorita é #120028.

Pedagogia - UFSC",False,764,734,56970,144508,1,3063,Florianópolis,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
6,2017-05-04 20:50:31+00:00,BrasilEFE,"Alexandre Tombini integrará missão do FMI na Nicarágua
https://t.co/etkvQA9ewy #FMI #economia https://t.co/ntR709rpUR",Agência EFE,Página oficial da Agência EFE no Brasil. Estamos também no Facebook bit.ly/2GbbFHB e Instagram instagram.com/efebrasil/,True,7505,394,99394,69,264,20795,Brasil,False,['http://bit.ly/2paE3Py'],['https://t.co/etkvQA9ewy'],0,0,0,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[Photo(previewUrl='https://pbs.twimg.com/media/C_AdqY-XkAA6VzZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/C_AdqY-XkAA6VzZ?format=jpg&name=large', altText=None)]",,,
7,2017-05-04 20:01:09+00:00,PeruNewsweek,#Internacional: NICARÁGUA ECONOMIA - Alexandre Tombini integrará missão do FMI na Nicarágua https://t.co/22ywMXM6gb,#Perú #NewsWeek,#ÚltimaHora | Fuente de noticias #DinaBoluarte #Corea #Ucrania #Rusia #Política #China @elcomercio_peru @larepublica_pe #PedroCastillo #Puno @congresoperu,False,3066,1561,705260,2628,36,148371,"Lima, Peru",False,['http://ow.ly/BLlQ50bhnuo'],['https://t.co/22ywMXM6gb'],0,0,0,0,pt,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,
8,2017-05-04 20:00:46+00:00,LimaNoticia,#Mundo: NICARÁGUA ECONOMIA - Alexandre Tombini integrará missão do FMI na Nicarágua https://t.co/JTgvCStyYY,#Noticias desde #Perú,#ÚltimaHora | Fuente de noticias #DinaBoluarte #Corea #Ucrania #Rusia #Política #China @elcomercio_peru @larepublica_pe #PedroCastillo #Puno @congresoperu,False,7201,1749,961197,3077,53,200603,Perú,False,['http://ow.ly/sP4n50bhn5Q'],['https://t.co/JTgvCStyYY'],0,0,0,0,pt,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,
9,2017-05-04 19:46:42+00:00,peruenlanoticia,#Mundo: NICARÁGUA ECONOMIA - Alexandre Tombini integrará missão do FMI na Nicarágua https://t.co/m9JPuIjk1B,Noticias Perú 🇵🇪,#ÚltimaHora | Fuente de noticias #DinaBoluarte #Corea #Ucrania #Rusia #Política #China @elcomercio_peru @larepublica_pe #PedroCastillo #Puno @congresoperu,False,56948,12145,1629770,22828,283,490855,Palacio de Gobierno 🇵🇪 ,False,['http://ow.ly/oobc50bhmIl'],['https://t.co/m9JPuIjk1B'],0,0,0,0,pt,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,,
