,datetime,username,content,display name,user description,verified,follower count,friends count,statuses count,favourites count,listed count,media count,location,protected,outlinks,tcooutlinks,reply count,retweet count,like count,quote count,lang,source,media,retweeted tweet,quoted tweet,mentioned users
0,2008-12-16 19:29:12+00:00,LeavittBrothers,FOMC - http://tinyurl.com/68x6xb,LeavittBrothers,mini Masterclass in Trading …-masterclass-in-trading.teachable.com/p/free-mini-ma…,False,1677,1,6606,153,36,331,"Denver, CO",False,[],[],0,0,0,0,ht,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
1,2008-12-16 19:28:51+00:00,JasonLeavitt,FOMC - http://tinyurl.com/68x6xb,JasonLeavitt,"LeavittBrothers.com
Masterclass in Trading",False,8477,134,16306,5082,262,4795,"Denver, CO",False,[],[],0,0,0,0,ht,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
2,2008-12-16 12:51:09+00:00,JornaldoBrasil,"Reunião do FomC e Opep centram as atenções : 	SÃO PAULO, 16 de dezembro de 2008 - A decisão sobre a taxa de juro.. http://tinyurl.com/5drd8t",Jornal do Brasil,"Compartilhamos postagens de formadores de opinião, mesmo que não sejam nosso pensamento.",False,620196,672,151832,745,2517,5233,"Rio de Janeiro, Brasil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
3,2008-09-16 18:33:06+00:00,BolsaNoBolso,"Fed decide manter juros dos EUA em 2%  - O comite de politica monetaria do banco central dos EUA (Fomc, na sigla em  http://twurl.nl/yna4e2",BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,597,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
4,2008-06-24 11:27:33+00:00,BolsaNoBolso,"Tóquio fecha estável, à espera de reunião do Fomc: A Bolsa de Tóquio fechou praticamente estável, à .. http://twurl.nl/0dlovi",BolsaNoBolso,"bovespa , bm&f , stock market , financial market , peabirus , mercado financeiro , money , brazil",False,597,16,116085,0,10,0,"Sao Paulo, SP, Brazil",False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
5,2008-06-24 10:24:29+00:00,AEInvestimentos,"Finanças - Tóquio fecha estável, à espera de reunião do Fomc: A Bolsa de Tóquio fechou.. http://tinyurl.com/6cdh84",aeinvestimentos,Canal aberto com informação e orientação sobre oportunidade do mercado financeiro.,False,635,0,26302,0,40,0,Brasil,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
6,2008-04-08 17:32:45+00:00,jfvillegas,mercados rompinendo antes de FOMC minutes,jfvillegas,,False,12,113,28,377,0,1,,False,[],[],0,0,0,0,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
7,2008-01-30 12:12:46+00:00,lorenzoXP,"PIB anualizado EUA 11:30
Consumo Pessoal EUA 11:30
PCE core EUA 11:30
FOMC - decisão juros EUA 17:15",Lorenzo Frazzon,,False,7,3,23,0,0,0,Santa Maria/RS,False,[],[],0,0,0,0,pt,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
